id,course_name,general_req,min_unit,max_unit,open_aut,open_win,open_spr,created_at,updated_at
2778,CLASSICS161,"GER:DB-Hum,WAY-A-II",4,4,true,false,false,2016-02-18 05:05:32 UTC,2016-02-18 05:05:32 UTC
2779,CLASSICS162,"GER:DB-Hum,WAY-A-II",4,4,false,true,false,2016-02-18 05:05:32 UTC,2016-02-18 05:05:32 UTC
2780,CLASSICS163,"GER:DB-Hum,WAY-A-II",5,5,true,false,false,2016-02-18 05:05:32 UTC,2016-02-18 05:05:32 UTC
2781,CLASSICS164,,3,5,false,false,true,2016-02-18 05:05:33 UTC,2016-02-18 05:05:33 UTC
2782,CLASSICS166,"GER:DB-Hum,WAY-A-II",4,5,false,false,true,2016-02-18 05:05:33 UTC,2016-02-18 05:05:33 UTC
2783,CLASSICS167,,4,5,false,false,false,2016-02-18 05:05:33 UTC,2016-02-18 05:05:33 UTC
2784,CLASSICS168,"GER:DB-Hum,WAY-A-II",4,5,false,false,true,2016-02-18 05:05:33 UTC,2016-02-18 05:05:33 UTC
2785,CLASSICS169,,3,4,false,false,false,2016-02-18 05:05:33 UTC,2016-02-18 05:05:33 UTC
2786,CLASSICS171,"GER:DB-Hum,WAY-A-II",4,4,false,false,true,2016-02-18 05:05:33 UTC,2016-02-18 05:05:33 UTC
2787,CLASSICS172,GER:DB-Hum,4,4,false,false,false,2016-02-18 05:05:33 UTC,2016-02-18 05:05:33 UTC
2788,CLASSICS173,GER:DB-Hum,5,5,false,true,false,2016-02-18 05:05:33 UTC,2016-02-18 05:05:33 UTC
2789,CLASSICS174,GER:DB-Hum,5,5,false,false,false,2016-02-18 05:05:33 UTC,2016-02-18 05:05:33 UTC
2790,CLASSICS175,WAY-A-II,1,3,false,false,false,2016-02-18 05:05:33 UTC,2016-02-18 05:05:33 UTC
2791,CLASSICS177,,3,5,false,false,true,2016-02-18 05:05:34 UTC,2016-02-18 05:05:34 UTC
2792,CLASSICS178,,3,5,true,false,false,2016-02-18 05:05:34 UTC,2016-02-18 05:05:34 UTC
2793,CLASSICS183,"GER:EC-GlobalCom,WAY-SI",5,5,false,false,false,2016-02-18 05:05:34 UTC,2016-02-18 05:05:34 UTC
2794,CLASSICS184,,3,5,false,false,false,2016-02-18 05:05:34 UTC,2016-02-18 05:05:34 UTC
2795,CLASSICS198,,1,15,true,true,true,2016-02-18 05:05:34 UTC,2016-02-18 05:05:34 UTC
2796,CLASSICS199,,2,10,true,true,true,2016-02-18 05:05:34 UTC,2016-02-18 05:05:34 UTC
2797,CLASSICS201G,,3,5,true,false,false,2016-02-18 05:05:34 UTC,2016-02-18 05:05:34 UTC
2798,CLASSICS201L,,3,5,false,false,false,2016-02-18 05:05:34 UTC,2016-02-18 05:05:34 UTC
2799,CLASSICS202G,,3,5,false,true,false,2016-02-18 05:05:34 UTC,2016-02-18 05:05:34 UTC
2800,CLASSICS202L,,3,5,false,false,false,2016-02-18 05:05:34 UTC,2016-02-18 05:05:34 UTC
2801,CLASSICS203G,,3,5,false,false,true,2016-02-18 05:05:35 UTC,2016-02-18 05:05:35 UTC
2802,CLASSICS203L,,3,5,false,false,false,2016-02-18 05:05:35 UTC,2016-02-18 05:05:35 UTC
2803,CLASSICS204A,,4,4,true,false,false,2016-02-18 05:05:35 UTC,2016-02-18 05:05:35 UTC
2804,CLASSICS204B,,2,2,false,true,false,2016-02-18 05:05:35 UTC,2016-02-18 05:05:35 UTC
2805,CLASSICS205A,,2,2,false,true,false,2016-02-18 05:05:35 UTC,2016-02-18 05:05:35 UTC
2806,CLASSICS205B,,4,4,false,false,true,2016-02-18 05:05:35 UTC,2016-02-18 05:05:35 UTC
2807,CLASSICS206A,,2,2,true,false,false,2016-02-18 05:05:35 UTC,2016-02-18 05:05:35 UTC
2808,CLASSICS206B,,2,2,false,true,false,2016-02-18 05:05:35 UTC,2016-02-18 05:05:35 UTC
2809,CLASSICS207L,,1,1,false,true,false,2016-02-18 05:05:35 UTC,2016-02-18 05:05:35 UTC
2810,CLASSICS213,,3,5,false,false,false,2016-02-18 05:05:35 UTC,2016-02-18 05:05:35 UTC
2811,CLASSICS214,,3,5,false,false,true,2016-02-18 05:05:36 UTC,2016-02-18 05:05:36 UTC
2812,CLASSICS215,,3,5,false,false,false,2016-02-18 05:05:36 UTC,2016-02-18 05:05:36 UTC
2813,CLASSICS216,,5,5,false,false,false,2016-02-18 05:05:36 UTC,2016-02-18 05:05:36 UTC
2814,CLASSICS237,,3,5,false,false,false,2016-02-18 05:05:36 UTC,2016-02-18 05:05:36 UTC
2815,CLASSICS243,,3,5,false,false,false,2016-02-18 05:05:36 UTC,2016-02-18 05:05:36 UTC
2816,CLASSICS244,,4,5,false,false,true,2016-02-18 05:05:36 UTC,2016-02-18 05:05:36 UTC
2817,CLASSICS246,,3,5,false,false,false,2016-02-18 05:05:36 UTC,2016-02-18 05:05:36 UTC
2818,CLASSICS247,,4,5,true,false,false,2016-02-18 05:05:36 UTC,2016-02-18 05:05:36 UTC
2819,CLASSICS248,,3,5,false,false,true,2016-02-18 05:05:36 UTC,2016-02-18 05:05:36 UTC
2820,CLASSICS257,,3,5,true,false,false,2016-02-18 05:05:36 UTC,2016-02-18 05:05:36 UTC
2821,CLASSICS258,,5,5,false,false,false,2016-02-18 05:05:38 UTC,2016-02-18 05:05:38 UTC
2822,CLASSICS273,,5,5,false,true,false,2016-02-18 05:05:38 UTC,2016-02-18 05:05:38 UTC
2823,CLASSICS298,,1,15,true,true,true,2016-02-18 05:05:38 UTC,2016-02-18 05:05:38 UTC
2824,CLASSICS301,,1,1,false,false,false,2016-02-18 05:05:38 UTC,2016-02-18 05:05:38 UTC
2825,CLASSICS302,,1,1,false,false,false,2016-02-18 05:05:38 UTC,2016-02-18 05:05:38 UTC
2826,CLASSICS304,,1,3,false,true,false,2016-02-18 05:05:38 UTC,2016-02-18 05:05:38 UTC
2827,CLASSICS315,,4,4,false,false,false,2016-02-18 05:05:38 UTC,2016-02-18 05:05:38 UTC
2828,CLASSICS318,,4,5,false,false,false,2016-02-18 05:05:38 UTC,2016-02-18 05:05:38 UTC
2829,CLASSICS320,,3,5,false,false,false,2016-02-18 05:05:38 UTC,2016-02-18 05:05:38 UTC
2830,CLASSICS327,,4,5,true,false,false,2016-02-18 05:05:38 UTC,2016-02-18 05:05:38 UTC
2831,CLASSICS328,,3,5,false,false,true,2016-02-18 05:05:39 UTC,2016-02-18 05:05:39 UTC
2832,CLASSICS330,,3,5,false,true,false,2016-02-18 05:05:39 UTC,2016-02-18 05:05:39 UTC
2833,CLASSICS331,,4,5,true,false,false,2016-02-18 05:05:39 UTC,2016-02-18 05:05:39 UTC
2834,CLASSICS335,,3,5,false,false,false,2016-02-18 05:05:39 UTC,2016-02-18 05:05:39 UTC
2835,CLASSICS336,,3,5,false,false,false,2016-02-18 05:05:39 UTC,2016-02-18 05:05:39 UTC
2836,CLASSICS337,,3,5,false,false,false,2016-02-18 05:05:39 UTC,2016-02-18 05:05:39 UTC
2837,CLASSICS352,,3,5,false,false,false,2016-02-18 05:05:39 UTC,2016-02-18 05:05:39 UTC
2838,CLASSICS353,,3,5,false,false,false,2016-02-18 05:05:39 UTC,2016-02-18 05:05:39 UTC
2839,CLASSICS355,,3,5,false,false,true,2016-02-18 05:05:39 UTC,2016-02-18 05:05:39 UTC
2840,CLASSICS356,,3,5,false,false,true,2016-02-18 05:05:39 UTC,2016-02-18 05:05:39 UTC
2841,CLASSICS358,,4,5,true,false,false,2016-02-18 05:05:40 UTC,2016-02-18 05:05:40 UTC
2842,CLASSICS367,,3,5,false,false,false,2016-02-18 05:05:40 UTC,2016-02-18 05:05:40 UTC
2843,CLASSICS372,,4,5,false,true,false,2016-02-18 05:05:40 UTC,2016-02-18 05:05:40 UTC
2844,CLASSICS373,,5,5,false,false,false,2016-02-18 05:05:40 UTC,2016-02-18 05:05:40 UTC
2845,CLASSICS376,,5,5,false,false,false,2016-02-18 05:05:40 UTC,2016-02-18 05:05:40 UTC
2846,CLASSICS377,,5,5,false,false,false,2016-02-18 05:05:40 UTC,2016-02-18 05:05:40 UTC
2847,CLASSICS378,,3,5,false,false,true,2016-02-18 05:05:40 UTC,2016-02-18 05:05:40 UTC
2848,CLASSICS380,,4,5,false,true,false,2016-02-18 05:05:40 UTC,2016-02-18 05:05:40 UTC
2849,CLASSICS382,,3,5,false,true,false,2016-02-18 05:05:40 UTC,2016-02-18 05:05:40 UTC
2850,CLASSICS384A,,4,5,false,false,false,2016-02-18 05:05:40 UTC,2016-02-18 05:05:40 UTC
2851,CLASSICS384B,,1,5,false,false,false,2016-02-18 05:05:41 UTC,2016-02-18 05:05:41 UTC
2852,CLASSICS391,,4,5,false,false,false,2016-02-18 05:05:41 UTC,2016-02-18 05:05:41 UTC
2853,CLASSICS396,,4,5,false,false,false,2016-02-18 05:05:41 UTC,2016-02-18 05:05:41 UTC
2854,CLASSICS399,,1,10,true,true,true,2016-02-18 05:05:41 UTC,2016-02-18 05:05:41 UTC
2855,CLASSICS801,,0,0,true,true,true,2016-02-18 05:05:41 UTC,2016-02-18 05:05:41 UTC
2856,CLASSICS802,,0,0,true,true,true,2016-02-18 05:05:41 UTC,2016-02-18 05:05:41 UTC
2857,CME20Q,,3,3,true,false,false,2016-02-18 05:05:41 UTC,2016-02-18 05:05:41 UTC
2858,CME100,"GER:DB-Math,WAY-FR",5,5,true,true,false,2016-02-18 05:05:41 UTC,2016-02-18 05:05:41 UTC
2859,CME100A,"GER:DB-Math,WAY-FR",6,6,true,true,false,2016-02-18 05:05:41 UTC,2016-02-18 05:05:41 UTC
2860,CME102,"GER:DB-Math,WAY-FR",5,5,true,true,true,2016-02-18 05:05:41 UTC,2016-02-18 05:05:41 UTC
2861,CME102A,"GER:DB-Math,WAY-FR",6,6,true,true,true,2016-02-18 05:05:42 UTC,2016-02-18 05:05:42 UTC
2862,CME103,"GER:DB-Math,WAY-FR",4,5,true,false,false,2016-02-18 05:05:42 UTC,2016-02-18 05:05:42 UTC
2863,CME104,"GER:DB-Math,WAY-FR",5,5,false,false,true,2016-02-18 05:05:42 UTC,2016-02-18 05:05:42 UTC
2864,CME104A,"GER:DB-Math,WAY-FR",6,6,false,false,true,2016-02-18 05:05:42 UTC,2016-02-18 05:05:42 UTC
2865,CME106,"GER:DB-Math,WAY-AQR,WAY-FR",4,4,false,true,false,2016-02-18 05:05:42 UTC,2016-02-18 05:05:42 UTC
2866,CME108,"GER:DB-EngrAppSci,WAY-AQR,WAY-FR",3,4,false,true,false,2016-02-18 05:05:42 UTC,2016-02-18 05:05:42 UTC
2867,CME151,,1,1,true,true,false,2016-02-18 05:05:42 UTC,2016-02-18 05:05:42 UTC
2868,CME161,,3,3,false,false,true,2016-02-18 05:05:42 UTC,2016-02-18 05:05:42 UTC
2869,CME181,,3,3,false,false,false,2016-02-18 05:05:42 UTC,2016-02-18 05:05:42 UTC
2870,CME192,,1,1,true,true,true,2016-02-18 05:05:42 UTC,2016-02-18 05:05:42 UTC
2871,CME193,,1,1,true,true,true,2016-02-18 05:05:43 UTC,2016-02-18 05:05:43 UTC
2872,CME194,,1,1,false,false,false,2016-02-18 05:05:43 UTC,2016-02-18 05:05:43 UTC
2873,CME195,,1,1,true,false,true,2016-02-18 05:05:44 UTC,2016-02-18 05:05:44 UTC
2874,CME196,,1,1,false,false,false,2016-02-18 05:05:44 UTC,2016-02-18 05:05:44 UTC
2875,CME200,,3,3,true,false,false,2016-02-18 05:05:44 UTC,2016-02-18 05:05:44 UTC
2876,CME204,,3,3,false,true,false,2016-02-18 05:05:44 UTC,2016-02-18 05:05:44 UTC
2877,CME206,,3,3,false,false,true,2016-02-18 05:05:44 UTC,2016-02-18 05:05:44 UTC
2878,CME207,,3,3,true,false,false,2016-02-18 05:05:44 UTC,2016-02-18 05:05:44 UTC
2879,CME211,,3,3,true,false,false,2016-02-18 05:05:44 UTC,2016-02-18 05:05:44 UTC
2880,CME212,,3,3,false,true,false,2016-02-18 05:05:44 UTC,2016-02-18 05:05:44 UTC
2881,CME213,,3,3,false,false,true,2016-02-18 05:05:45 UTC,2016-02-18 05:05:45 UTC
2882,CME213B,,3,3,false,false,false,2016-02-18 05:05:45 UTC,2016-02-18 05:05:45 UTC
2883,CME214,,3,3,false,false,false,2016-02-18 05:05:45 UTC,2016-02-18 05:05:45 UTC
2884,CME215A,,3,3,false,true,false,2016-02-18 05:05:45 UTC,2016-02-18 05:05:45 UTC
2885,CME215B,,3,3,false,false,false,2016-02-18 05:05:45 UTC,2016-02-18 05:05:45 UTC
2886,CME232,,3,3,false,false,false,2016-02-18 05:05:45 UTC,2016-02-18 05:05:45 UTC
2887,CME237,,3,3,false,false,true,2016-02-18 05:05:45 UTC,2016-02-18 05:05:45 UTC
2888,CME239B,,1,1,false,false,false,2016-02-18 05:05:45 UTC,2016-02-18 05:05:45 UTC
2889,CME242,,1,1,true,false,true,2016-02-18 05:05:45 UTC,2016-02-18 05:05:45 UTC
2890,CME243,,3,3,false,false,false,2016-02-18 05:05:45 UTC,2016-02-18 05:05:45 UTC
2891,CME244,,1,6,true,true,true,2016-02-18 05:05:47 UTC,2016-02-18 05:05:47 UTC
2892,CME245,,1,1,true,true,true,2016-02-18 05:05:47 UTC,2016-02-18 05:05:47 UTC
2893,CME249,,1,1,false,true,false,2016-02-18 05:05:47 UTC,2016-02-18 05:05:47 UTC
2894,CME250,,1,1,true,true,true,2016-02-18 05:05:47 UTC,2016-02-18 05:05:47 UTC
2895,CME251,,3,3,false,false,true,2016-02-18 05:05:47 UTC,2016-02-18 05:05:47 UTC
2896,CME252,,1,1,true,false,false,2016-02-18 05:05:47 UTC,2016-02-18 05:05:47 UTC
2897,CME253,,1,1,false,false,false,2016-02-18 05:05:47 UTC,2016-02-18 05:05:47 UTC
2898,CME257,,1,1,true,false,false,2016-02-18 05:05:47 UTC,2016-02-18 05:05:47 UTC
2899,CME263,,3,3,true,false,false,2016-02-18 05:05:47 UTC,2016-02-18 05:05:47 UTC
2900,CME279,,3,3,true,false,false,2016-02-18 05:05:47 UTC,2016-02-18 05:05:47 UTC
2901,CME291,,1,6,true,true,true,2016-02-18 05:05:48 UTC,2016-02-18 05:05:48 UTC
2902,CME292,,1,1,true,false,false,2016-02-18 05:05:48 UTC,2016-02-18 05:05:48 UTC
2903,CME298,,3,3,false,false,true,2016-02-18 05:05:48 UTC,2016-02-18 05:05:48 UTC
2904,CME300,,1,1,true,true,true,2016-02-18 05:05:48 UTC,2016-02-18 05:05:48 UTC
2905,CME302,,3,3,true,false,false,2016-02-18 05:05:48 UTC,2016-02-18 05:05:48 UTC
2906,CME303,,3,3,true,false,false,2016-02-18 05:05:48 UTC,2016-02-18 05:05:48 UTC
2907,CME304,,3,3,false,true,false,2016-02-18 05:05:48 UTC,2016-02-18 05:05:48 UTC
2908,CME305,,3,3,false,true,false,2016-02-18 05:05:48 UTC,2016-02-18 05:05:48 UTC
2909,CME306,,3,3,false,false,true,2016-02-18 05:05:48 UTC,2016-02-18 05:05:48 UTC
2910,CME308,,3,3,false,false,true,2016-02-18 05:05:48 UTC,2016-02-18 05:05:48 UTC
2911,CME309,,3,3,true,false,false,2016-02-18 05:05:49 UTC,2016-02-18 05:05:49 UTC
2912,CME321A,,3,3,false,false,false,2016-02-18 05:05:49 UTC,2016-02-18 05:05:49 UTC
2913,CME321B,,3,3,false,false,true,2016-02-18 05:05:49 UTC,2016-02-18 05:05:49 UTC
2914,CME322,,3,3,false,false,false,2016-02-18 05:05:49 UTC,2016-02-18 05:05:49 UTC
2915,CME323,,3,3,false,false,true,2016-02-18 05:05:49 UTC,2016-02-18 05:05:49 UTC
2916,CME325,,1,2,false,false,false,2016-02-18 05:05:49 UTC,2016-02-18 05:05:49 UTC
2917,CME326,,3,3,false,false,false,2016-02-18 05:05:49 UTC,2016-02-18 05:05:49 UTC
2918,CME327,,3,3,false,false,false,2016-02-18 05:05:49 UTC,2016-02-18 05:05:49 UTC
2919,CME328,,3,3,false,false,false,2016-02-18 05:05:49 UTC,2016-02-18 05:05:49 UTC
2920,CME330,,3,3,true,false,false,2016-02-18 05:05:49 UTC,2016-02-18 05:05:49 UTC
2921,CME334,,3,3,true,false,false,2016-02-18 05:05:50 UTC,2016-02-18 05:05:50 UTC
2922,CME335,,3,3,false,false,true,2016-02-18 05:05:50 UTC,2016-02-18 05:05:50 UTC
2923,CME336,,3,3,false,false,false,2016-02-18 05:05:50 UTC,2016-02-18 05:05:50 UTC
2924,CME338,,3,3,false,false,true,2016-02-18 05:05:50 UTC,2016-02-18 05:05:50 UTC
2925,CME342,,3,3,false,false,false,2016-02-18 05:05:50 UTC,2016-02-18 05:05:50 UTC
2926,CME345,,3,3,false,false,false,2016-02-18 05:05:50 UTC,2016-02-18 05:05:50 UTC
2927,CME356,,3,3,false,false,false,2016-02-18 05:05:50 UTC,2016-02-18 05:05:50 UTC
2928,CME358,,3,3,false,false,false,2016-02-18 05:05:50 UTC,2016-02-18 05:05:50 UTC
2929,CME362,,3,3,false,false,false,2016-02-18 05:05:50 UTC,2016-02-18 05:05:50 UTC
2930,CME364A,,3,3,false,true,false,2016-02-18 05:05:50 UTC,2016-02-18 05:05:50 UTC
2931,CME364B,,3,3,false,false,false,2016-02-18 05:05:52 UTC,2016-02-18 05:05:52 UTC
2932,CME371,,3,3,false,true,false,2016-02-18 05:05:52 UTC,2016-02-18 05:05:52 UTC
2933,CME372,,3,3,false,true,false,2016-02-18 05:05:52 UTC,2016-02-18 05:05:52 UTC
2934,CME375,,3,3,false,false,false,2016-02-18 05:05:52 UTC,2016-02-18 05:05:52 UTC
2935,CME390,,1,1,true,true,true,2016-02-18 05:05:52 UTC,2016-02-18 05:05:52 UTC
2936,CME399,,1,15,true,true,true,2016-02-18 05:05:52 UTC,2016-02-18 05:05:52 UTC
2937,CME400,,1,15,true,true,true,2016-02-18 05:05:52 UTC,2016-02-18 05:05:52 UTC
2938,CME444,,1,3,true,true,true,2016-02-18 05:05:52 UTC,2016-02-18 05:05:52 UTC
2939,CME500,,1,1,true,true,true,2016-02-18 05:05:52 UTC,2016-02-18 05:05:52 UTC
2940,CME510,,1,1,true,true,true,2016-02-18 05:05:52 UTC,2016-02-18 05:05:52 UTC
2941,CME520,,1,1,false,false,false,2016-02-18 05:05:53 UTC,2016-02-18 05:05:53 UTC
2942,CME801,,0,0,true,true,true,2016-02-18 05:05:53 UTC,2016-02-18 05:05:53 UTC
2943,CME802,,0,0,true,true,true,2016-02-18 05:05:53 UTC,2016-02-18 05:05:53 UTC
2944,COMM1A,"GER:DB-SocSci,WAY-SI",4,5,true,false,false,2016-02-18 05:05:53 UTC,2016-02-18 05:05:53 UTC
2945,COMM1B,"GER:DB-SocSci,WAY-A-II,WAY-SI",5,5,false,false,false,2016-02-18 05:05:53 UTC,2016-02-18 05:05:53 UTC
2946,COMM86SI,,1,2,false,false,false,2016-02-18 05:05:53 UTC,2016-02-18 05:05:53 UTC
2947,COMM100S,,3,3,false,false,false,2016-02-18 05:05:53 UTC,2016-02-18 05:05:53 UTC
2948,COMM101S,,3,3,false,false,false,2016-02-18 05:05:53 UTC,2016-02-18 05:05:53 UTC
2949,COMM104W,WAY-CE,5,5,true,true,true,2016-02-18 05:05:53 UTC,2016-02-18 05:05:53 UTC
2950,COMM106,GER:DB-SocSci,4,5,false,true,false,2016-02-18 05:05:53 UTC,2016-02-18 05:05:53 UTC
2951,COMM107S,,3,3,false,false,false,2016-02-18 05:05:55 UTC,2016-02-18 05:05:55 UTC
2952,COMM108,"GER:DB-SocSci,WAY-SI",4,5,false,false,true,2016-02-18 05:05:55 UTC,2016-02-18 05:05:55 UTC
2953,COMM109S,,3,3,false,false,false,2016-02-18 05:05:55 UTC,2016-02-18 05:05:55 UTC
2954,COMM110S,,3,3,false,false,false,2016-02-18 05:05:55 UTC,2016-02-18 05:05:55 UTC
2955,COMM113,GER:DB-EngrAppSci,4,5,false,true,false,2016-02-18 05:05:55 UTC,2016-02-18 05:05:55 UTC
2956,COMM113S,,3,3,false,false,false,2016-02-18 05:05:55 UTC,2016-02-18 05:05:55 UTC
2957,COMM114S,,3,3,false,false,false,2016-02-18 05:05:55 UTC,2016-02-18 05:05:55 UTC
2958,COMM116,,4,5,false,true,false,2016-02-18 05:05:55 UTC,2016-02-18 05:05:55 UTC
2959,COMM119S,,3,3,false,false,false,2016-02-18 05:05:55 UTC,2016-02-18 05:05:55 UTC
2960,COMM120W,"GER:DB-SocSci,WAY-SI",4,5,true,false,false,2016-02-18 05:05:55 UTC,2016-02-18 05:05:55 UTC
2961,COMM121,,5,5,false,false,true,2016-02-18 05:05:56 UTC,2016-02-18 05:05:56 UTC
2962,COMM121S,,3,3,false,false,false,2016-02-18 05:05:56 UTC,2016-02-18 05:05:56 UTC
2963,COMM122,,4,5,true,false,false,2016-02-18 05:05:56 UTC,2016-02-18 05:05:56 UTC
2964,COMM124,WAY-SI,4,5,false,true,false,2016-02-18 05:05:56 UTC,2016-02-18 05:05:56 UTC
2965,COMM125,"GER:DB-SocSci,WAY-SI",4,5,true,false,false,2016-02-18 05:05:56 UTC,2016-02-18 05:05:56 UTC
2966,COMM127X,,1,1,false,true,false,2016-02-18 05:05:56 UTC,2016-02-18 05:05:56 UTC
2967,COMM130N,GER:DB-SocSci,3,4,false,false,true,2016-02-18 05:05:56 UTC,2016-02-18 05:05:56 UTC
2968,COMM131,"GER:DB-SocSci,WAY-ER",4,5,false,false,false,2016-02-18 05:05:56 UTC,2016-02-18 05:05:56 UTC
2969,COMM133,,4,5,false,false,true,2016-02-18 05:05:56 UTC,2016-02-18 05:05:56 UTC
2970,COMM135,"WAY-ER,WAY-SI",3,5,false,false,true,2016-02-18 05:05:56 UTC,2016-02-18 05:05:56 UTC
2971,COMM137W,"GER:EC-EthicReas,WAY-ER,WAY-SI",4,5,false,true,false,2016-02-18 05:05:57 UTC,2016-02-18 05:05:57 UTC
2972,COMM138,,3,5,false,true,true,2016-02-18 05:05:57 UTC,2016-02-18 05:05:57 UTC
2973,COMM140,,3,5,false,false,false,2016-02-18 05:05:57 UTC,2016-02-18 05:05:57 UTC
2974,COMM142W,WAY-SI,4,5,false,false,true,2016-02-18 05:05:57 UTC,2016-02-18 05:05:57 UTC
2975,COMM143W,WAY-SI,4,5,false,true,false,2016-02-18 05:05:57 UTC,2016-02-18 05:05:57 UTC
2976,COMM151,,4,5,false,false,false,2016-02-18 05:05:57 UTC,2016-02-18 05:05:57 UTC
2977,COMM152,WAY-SI,3,3,false,false,true,2016-02-18 05:05:57 UTC,2016-02-18 05:05:57 UTC
2978,COMM157,WAY-SI,4,5,true,false,false,2016-02-18 05:05:57 UTC,2016-02-18 05:05:57 UTC
2979,COMM160,"GER:DB-SocSci,WAY-SI",4,5,false,false,false,2016-02-18 05:05:57 UTC,2016-02-18 05:05:57 UTC
2980,COMM162,"GER:DB-SocSci,WAY-SI",4,5,false,true,false,2016-02-18 05:05:57 UTC,2016-02-18 05:05:57 UTC
2981,COMM164,WAY-SI,4,5,false,true,false,2016-02-18 05:05:58 UTC,2016-02-18 05:05:58 UTC
2982,COMM166,WAY-SI,4,5,false,true,false,2016-02-18 05:05:58 UTC,2016-02-18 05:05:58 UTC
2983,COMM169,"GER:DB-SocSci,WAY-CE,WAY-SI",4,5,false,false,false,2016-02-18 05:05:58 UTC,2016-02-18 05:05:58 UTC
2984,COMM171,WAY-CE,3,5,false,true,false,2016-02-18 05:05:58 UTC,2016-02-18 05:05:58 UTC
2985,COMM172,"GER:DB-SocSci,WAY-SI",4,5,false,true,false,2016-02-18 05:05:58 UTC,2016-02-18 05:05:58 UTC
2986,COMM176,WAY-CE,4,5,false,false,true,2016-02-18 05:05:58 UTC,2016-02-18 05:05:58 UTC
2987,COMM177A,,4,4,false,false,true,2016-02-18 05:05:58 UTC,2016-02-18 05:05:58 UTC
2988,COMM177C,,4,5,false,true,false,2016-02-18 05:05:58 UTC,2016-02-18 05:05:58 UTC
2989,COMM177D,WAY-CE,4,5,false,false,false,2016-02-18 05:05:58 UTC,2016-02-18 05:05:58 UTC
2990,COMM177I,,4,5,false,false,true,2016-02-18 05:05:58 UTC,2016-02-18 05:05:58 UTC
2991,COMM177S,WAY-CE,4,5,false,true,false,2016-02-18 05:05:59 UTC,2016-02-18 05:05:59 UTC
2992,COMM195,,5,5,true,true,true,2016-02-18 05:05:59 UTC,2016-02-18 05:05:59 UTC
2993,COMM199,,1,5,true,true,true,2016-02-18 05:05:59 UTC,2016-02-18 05:05:59 UTC
2994,COMM206,,4,5,false,true,false,2016-02-18 05:05:59 UTC,2016-02-18 05:05:59 UTC
2995,COMM208,,4,5,false,false,true,2016-02-18 05:05:59 UTC,2016-02-18 05:05:59 UTC
2996,COMM211,,4,5,true,false,false,2016-02-18 05:05:59 UTC,2016-02-18 05:05:59 UTC
2997,COMM212,,3,5,false,false,false,2016-02-18 05:05:59 UTC,2016-02-18 05:05:59 UTC
2998,COMM213,,4,5,false,true,false,2016-02-18 05:05:59 UTC,2016-02-18 05:05:59 UTC
2999,COMM216,,4,5,false,true,false,2016-02-18 05:05:59 UTC,2016-02-18 05:05:59 UTC
3000,COMM220,,4,5,true,false,false,2016-02-18 05:05:59 UTC,2016-02-18 05:05:59 UTC
3001,COMM222,,4,5,true,false,false,2016-02-18 05:06:00 UTC,2016-02-18 05:06:00 UTC
3002,COMM224,,4,5,false,true,false,2016-02-18 05:06:00 UTC,2016-02-18 05:06:00 UTC
3003,COMM225,,4,5,true,false,false,2016-02-18 05:06:00 UTC,2016-02-18 05:06:00 UTC
3004,COMM231,,4,5,false,false,false,2016-02-18 05:06:00 UTC,2016-02-18 05:06:00 UTC
3005,COMM233,,4,5,false,false,true,2016-02-18 05:06:00 UTC,2016-02-18 05:06:00 UTC
3006,COMM235,,3,5,false,false,true,2016-02-18 05:06:00 UTC,2016-02-18 05:06:00 UTC
3007,COMM237,,4,5,false,true,false,2016-02-18 05:06:00 UTC,2016-02-18 05:06:00 UTC
3008,COMM240,,3,5,false,false,false,2016-02-18 05:06:00 UTC,2016-02-18 05:06:00 UTC
3009,COMM242,,4,5,false,false,true,2016-02-18 05:06:00 UTC,2016-02-18 05:06:00 UTC
3010,COMM243,,4,5,false,true,false,2016-02-18 05:06:00 UTC,2016-02-18 05:06:00 UTC
3011,COMM251,,4,5,false,false,false,2016-02-18 05:06:03 UTC,2016-02-18 05:06:03 UTC
3012,COMM252,,3,3,false,false,true,2016-02-18 05:06:03 UTC,2016-02-18 05:06:03 UTC
3013,COMM257,,4,5,true,false,false,2016-02-18 05:06:03 UTC,2016-02-18 05:06:03 UTC
3014,COMM260,,4,5,false,false,false,2016-02-18 05:06:03 UTC,2016-02-18 05:06:03 UTC
3015,COMM262,,4,5,false,true,false,2016-02-18 05:06:03 UTC,2016-02-18 05:06:03 UTC
3016,COMM264,,4,5,false,true,false,2016-02-18 05:06:03 UTC,2016-02-18 05:06:03 UTC
3017,COMM266,,4,5,false,true,false,2016-02-18 05:06:03 UTC,2016-02-18 05:06:03 UTC
3018,COMM269,,4,5,false,false,false,2016-02-18 05:06:03 UTC,2016-02-18 05:06:03 UTC
3019,COMM271,,3,5,false,true,false,2016-02-18 05:06:03 UTC,2016-02-18 05:06:03 UTC
3020,COMM272,,4,5,false,true,false,2016-02-18 05:06:03 UTC,2016-02-18 05:06:03 UTC
3021,COMM273D,,4,4,true,false,false,2016-02-18 05:06:04 UTC,2016-02-18 05:06:04 UTC
3022,COMM274D,,4,4,false,true,false,2016-02-18 05:06:04 UTC,2016-02-18 05:06:04 UTC
3023,COMM275,,3,4,true,false,false,2016-02-18 05:06:04 UTC,2016-02-18 05:06:04 UTC
